song,genre,length,zcr.1,zcr.2,zcr.3,zcr.4,zcr.5,zcr.6,zcr.7,zcr.8,zcr.9,zcr.10,roughness.1,roughness.2,roughness.3,roughness.4,roughness.5,roughness.6,roughness.7,roughness.8,roughness.9,roughness.10,amplitude.1,amplitude.2,amplitude.3,amplitude.4,amplitude.5,amplitude.6,amplitude.7,amplitude.8,amplitude.9,amplitude.10,Q25.1,Q75.1,centroid.1,skewness.1,kurtosis.1,flatness.1,entropy.1,Q25.2,Q75.2,centroid.2,skewness.2,kurtosis.2,flatness.2,entropy.2,Q25.3,Q75.3,centroid.3,skewness.3,kurtosis.3,flatness.3,entropy.3,Q25.4,Q75.4,centroid.4,skewness.4,kurtosis.4,flatness.4,entropy.4,Q25.5,Q75.5,centroid.5,skewness.5,kurtosis.5,flatness.5,entropy.5,Q25.6,Q75.6,centroid.6,skewness.6,kurtosis.6,flatness.6,entropy.6,Q25.7,Q75.7,centroid.7,skewness.7,kurtosis.7,flatness.7,entropy.7,Q25.8,Q75.8,centroid.8,skewness.8,kurtosis.8,flatness.8,entropy.8,Q25.9,Q75.9,centroid.9,skewness.9,kurtosis.9,flatness.9,entropy.9,Q25.10,Q75.10,centroid.10,skewness.10,kurtosis.10,flatness.10,entropy.10
Turk - High on Fire,Metal,303.2294785,0.065941043,0.053809524,0.062494331,0.051315193,0.049705215,0.061428571,0.067913832,0.063174603,0.061473923,0.056031746,9.49775E+12,9.49554E+12,9.50684E+12,9.47808E+12,9.4203E+12,9.36667E+12,9.402E+12,9.44757E+12,9.47195E+12,9.50615E+12,0.373130539,0.373431442,0.372323672,0.372189983,0.372187194,0.371431736,0.371100374,0.372268783,0.372738572,0.372097758,2196.049799,14190.32179,8330.016361,3.561585325,23.46923508,0.747140289,0.967160672,2188.099234,14156.64202,8310.118428,3.556505891,23.29037419,0.744542535,0.967111985,2184.099052,14129.6408,8299.633655,3.546017168,22.97478601,0.763163068,0.967025588,2183.099007,14128.64075,8294.233227,3.53790143,22.78733472,0.757834611,0.966805182,2184.099052,14140.6413,8291.169758,3.543059189,22.87637414,0.741720798,0.966627261,2184.099052,14162.6423,8300.692126,3.574395023,23.31083941,0.722191097,0.966748037,2187.099188,14188.64348,8316.74082,3.597916385,23.67331155,0.718705457,0.967031981,2189.099279,14185.64334,8317.193231,3.582277564,23.54095772,0.727186959,0.967144738,2198.099687,14170.64266,8322.46166,3.56665512,23.40272095,0.750010883,0.967290257,2199.099732,14181.64316,8332.733218,3.561418586,23.44960441,0.744124913,0.967256898
Wasete of Tiamat - High on Fire,Metal,342.9910204,0.066213152,0.060770975,0.052857143,0.04047619,0.042721088,0.039614512,0.040929705,0.040113379,0.047891156,0.055487528,1.14689E+13,1.13575E+13,1.124E+13,1.12214E+13,1.12726E+13,1.13177E+13,1.13359E+13,1.13682E+13,1.14296E+13,1.14799E+13,0.418929455,0.419063543,0.418515435,0.418116827,0.416718079,0.417160564,0.418170541,0.417000048,0.417110367,0.417855213,1782.040411,14147.32082,7871.651609,3.865312695,22.5218984,0.666903397,0.957101001,1780.080729,14126.64066,7860.996462,3.87272626,22.57443707,0.654552885,0.956959143,1779.080684,14083.63871,7846.01035,3.873612181,22.58826626,0.670650057,0.956694274,1778.080639,14070.63812,7840.653952,3.868986828,22.56136424,0.668863452,0.956482168,1776.080548,14100.63948,7850.140479,3.859420947,22.45060033,0.681687235,0.956573119,1775.080503,14126.64066,7860.982447,3.846936363,22.29006223,0.684274404,0.956722654,1773.080412,14142.64139,7864.372652,3.839226298,22.20863437,0.685616617,0.956623113,1774.080457,14149.64171,7869.196027,3.843506021,22.27246093,0.680034022,0.956659141,1778.080639,14152.64184,7874.57825,3.848206809,22.34061155,0.677465837,0.956871057,1781.080775,14148.64166,7873.137769,3.85346552,22.40851619,0.650948666,0.957034642
Fury Whip - High on Fire,Metal,374.1645578,0.072743764,0.061950113,0.062993197,0.067165533,0.065646259,0.055963719,0.05585034,0.071179138,0.04893424,0.051247166,1.17704E+13,1.16886E+13,1.17638E+13,1.18847E+13,1.18917E+13,1.18117E+13,1.1765E+13,1.17701E+13,1.17985E+13,1.1821E+13,0.40167181,0.402985437,0.40198458,0.401770527,0.401659582,0.403205621,0.402699324,0.403240574,0.402583505,0.401527717,1975.044788,15364.34841,8545.855113,4.3840007,32.87177515,0.723240598,0.962033964,1975.089573,15350.69618,8550.067151,4.396535349,32.98167342,0.717821582,0.962171892,1975.089573,15336.69554,8552.477646,4.388229949,32.82591002,0.714246921,0.962168376,1973.089483,15344.6959,8543.002773,4.360664099,32.40020635,0.682252486,0.96200306,1970.089346,15338.69563,8535.99437,4.334226682,31.98468213,0.702484472,0.961894803,1974.089528,15316.69463,8532.081186,4.325475218,31.80757831,0.719746049,0.962049698,1975.089573,15295.69368,8523.117112,4.318870134,31.78627276,0.712767857,0.961941867,1976.089619,15285.69323,8531.42771,4.338372968,32.20434522,0.719413101,0.961969562,1976.089619,15312.69445,8535.664765,4.362594384,32.67286812,0.725119652,0.961940027,1975.089573,15348.69609,8536.317644,4.367629732,32.77302213,0.723657926,0.961818787
Return to NOD - High on Fire,Metal,377.1388662,0.051882086,0.052902494,0.061337868,0.079501134,0.048866213,0.056054422,0.065147392,0.06707483,0.056099773,0.070544218,1.20333E+13,1.20486E+13,1.20412E+13,1.19704E+13,1.19087E+13,1.19561E+13,1.20135E+13,1.2066E+13,1.21435E+13,1.21046E+13,0.422625357,0.422931111,0.421932332,0.423791524,0.423296752,0.422916777,0.423527098,0.422382966,0.422480418,0.420890441,2093.047464,14129.32041,8564.280769,5.219102988,47.83665789,0.767533954,0.968375608,2089.094744,14105.63971,8544.8918,5.203178461,47.66126133,0.772026694,0.968277695,2088.094698,14097.63935,8527.030557,5.20241735,47.79471614,0.753817001,0.968117132,2096.095061,14114.64012,8526.146323,5.216854047,48.05526261,0.745730834,0.968131474,2104.095424,14120.64039,8532.340352,5.231348727,48.33884316,0.747381231,0.968199952,2106.095515,14142.64139,8551.442006,5.257767148,48.76271081,0.75754446,0.968445124,2102.095333,14168.64257,8563.329629,5.2659838,48.97309972,0.757369232,0.968413524,2097.095106,14208.64438,8581.546821,5.266614586,49.03051812,0.767311542,0.968405114,2098.095152,14215.6447,8593.726096,5.261877667,48.90790511,0.768298515,0.968473289,2097.095106,14180.64311,8585.243088,5.248100948,48.49197929,0.775311878,0.968489194
Ethereal - High on Fire,Metal,416.854059,0.058231293,0.048321995,0.048639456,0.04600907,0.049795918,0.043560091,0.048707483,0.052698413,0.041678005,0.055419501,9.13154E+12,9.1367E+12,9.09939E+12,9.05371E+12,9.00273E+12,8.97578E+12,8.96246E+12,8.98091E+12,9.05594E+12,9.11711E+12,0.424528527,0.42542635,0.423856923,0.423042734,0.42508544,0.423968489,0.423989135,0.424029935,0.424081496,0.422865458,1558.035331,13678.31018,7933.338499,4.709782833,33.50558767,0.659123609,0.957823988,1562.070842,13677.6203,7938.298008,4.712418413,33.52330746,0.65382896,0.957855589,1565.070978,13645.61885,7935.522182,4.713314813,33.55091917,0.663745579,0.957930619,1568.071114,13592.61645,7924.063958,4.716747403,33.68397617,0.646451383,0.957918845,1568.071114,13562.61508,7911.055727,4.735772564,34.03387954,0.657704334,0.957994422,1564.070933,13553.61468,7902.042073,4.757941892,34.38812206,0.665642842,0.95804984,1558.070661,13560.61499,7901.013312,4.763943514,34.47685129,0.656997669,0.957943229,1557.070615,13583.61604,7913.547144,4.759590537,34.35204552,0.662457281,0.957914979,1559.070706,13627.61803,7932.863623,4.74384429,34.08208018,0.669930417,0.957917133,1561.070797,13662.61962,7937.274176,4.723997889,33.77528402,0.646715599,0.957840754
Cyclopian Scape - High on Fire,Metal,449.2530159,0.069092971,0.065759637,0.064965986,0.064557823,0.067142857,0.066848073,0.062244898,0.068888889,0.076530612,0.068662132,1.342E+13,1.35427E+13,1.35957E+13,1.35323E+13,1.34679E+13,1.34137E+13,1.33892E+13,1.34076E+13,1.34886E+13,1.34675E+13,0.41070717,0.409912923,0.408925732,0.408287152,0.408842257,0.409738925,0.410336169,0.410550228,0.410668117,0.411168875,2662.060367,14145.32077,8722.7325,3.388917102,21.9410134,0.791034362,0.972921731,2664.120822,14142.64139,8719.68116,3.419085294,22.35446211,0.789118403,0.97306404,2671.121139,14162.6423,8723.445057,3.430797422,22.52296829,0.769710468,0.973179472,2668.121003,14166.64248,8722.026716,3.414701092,22.38703291,0.761253344,0.972949476,2650.120187,14155.64198,8715.497619,3.419890474,22.41637417,0.773731695,0.972841301,2632.11937,14154.64193,8710.668421,3.419016776,22.40513693,0.78902463,0.972710117,2645.11996,14168.64257,8720.005419,3.40060803,22.17021587,0.795044719,0.972711583,2662.120731,14178.64302,8734.853753,3.381497209,21.92245379,0.772381368,0.972795949,2663.120776,14200.64402,8746.223774,3.355911999,21.62223368,0.791673311,0.972783393,2662.120731,14184.64329,8738.691516,3.354846922,21.56344681,0.785782783,0.972828584
Death Is This Communion - High on Fire,Metal,514.1567347,0.033718821,0.041088435,0.032653061,0.037505669,0.053718821,0.042743764,0.055895692,0.038163265,0.02845805,0.028480726,5.87791E+12,5.89226E+12,5.88796E+12,5.80945E+12,5.77852E+12,5.80111E+12,5.86283E+12,5.91668E+12,5.91665E+12,5.91065E+12,0.458913111,0.45816071,0.457248325,0.457192931,0.458411154,0.458941611,0.45928424,0.459445659,0.460199749,0.459788309,1535.03481,12683.28762,7561.908708,6.292733389,64.22684569,0.702936325,0.956808977,1543.06998,12714.57662,7572.139183,6.292256621,64.24431701,0.723420411,0.956990748,1550.070298,12656.57399,7567.903005,6.283360482,64.1634236,0.719901253,0.957040504,1539.069799,12596.57127,7547.920202,6.27926233,64.09194863,0.731725073,0.956835741,1522.069028,12606.57173,7548.39141,6.278684674,64.07883403,0.734810254,0.956670159,1519.068892,12619.57232,7556.28152,6.278654521,64.07849936,0.733120674,0.956782306,1530.069391,12637.57313,7563.92404,6.276334433,64.0853041,0.715898919,0.956877721,1547.070162,12677.57495,7579.885547,6.286619217,64.28966417,0.723882121,0.957052928,1546.070117,12664.57436,7576.407515,6.296358017,64.39420172,0.695056525,0.957020979,1539.069799,12663.57431,7567.721155,6.289132598,64.21627761,0.698526214,0.956749792
Solarfall - Immortal,Metal,360.0775283,0.088321995,0.084897959,0.08755102,0.093061224,0.105260771,0.095873016,0.06244898,0.05106576,0.03260771,0.012743764,1.63933E+13,1.64435E+13,1.64189E+13,1.63313E+13,1.62106E+13,1.60959E+13,1.6026E+13,1.60527E+13,1.61112E+13,1.62411E+13,0.345193711,0.344426163,0.345621399,0.344769924,0.343829911,0.344917919,0.346257793,0.345608659,0.345670743,0.345590459,3159.071638,16874.38266,10223.44217,4.137518059,35.32529399,0.769392741,0.974973703,3190.144678,16917.76725,10251.01283,4.136318183,35.27156966,0.769621423,0.97497859,3171.143816,16918.76729,10242.51821,4.120985498,34.89714775,0.779230383,0.974789948,3130.141957,16916.7672,10222.9985,4.095862393,34.49982955,0.774053456,0.974347372,3119.141458,16841.7638,10190.86727,4.109472288,34.54998168,0.783159516,0.974533124,3108.140959,16757.75999,10158.62718,4.115987346,34.55823936,0.796274112,0.97482807,3093.140278,16709.75781,10140.29179,4.100055735,34.3903903,0.803728731,0.97478498,3079.139644,16699.75736,10143.59415,4.078874043,34.17796334,0.788918737,0.974637535,3091.140188,16742.75931,10158.06374,4.099337268,34.52171862,0.783439108,0.974872952,3117.141367,16792.76158,10182.73395,4.121967376,35.0289432,0.753107739,0.974965793
Where Dark and Light Don't Differ - Immortal,Metal,403.2421995,0.089909297,0.080725624,0.077664399,0.086870748,0.086122449,0.082721088,0.086689342,0.083514739,0.086870748,0.078707483,2.23082E+13,2.24272E+13,2.23333E+13,2.21863E+13,2.20658E+13,2.19766E+13,2.19842E+13,2.20254E+13,2.21323E+13,2.21888E+13,0.410161341,0.411814217,0.41075679,0.412795926,0.412750035,0.41166456,0.411232207,0.411846661,0.411333968,0.410599109,2676.060684,16692.37853,10052.04656,3.543262371,24.06262025,0.758170943,0.973136877,2697.122318,16656.75541,10053.37072,3.558590677,24.24400133,0.751120623,0.973222382,2703.122591,16588.75232,10028.87469,3.557376677,24.14925958,0.751495917,0.973388917,2685.121774,16551.75065,10000.64381,3.542213746,23.93824178,0.74717452,0.97342657,2664.120822,16505.74856,9979.597787,3.537853585,23.88641995,0.746140837,0.973390592,2648.120096,16496.74815,9972.626289,3.550413065,23.96748213,0.768599685,0.973467791,2655.120414,16528.7496,9979.820787,3.558992952,24.05278028,0.765938961,0.973628189,2646.120005,16556.75087,9991.400843,3.54464944,23.9374348,0.764030605,0.973401608,2649.120142,16584.75214,10012.2951,3.539087678,23.89332781,0.76540494,0.97337758,2668.121003,16657.75545,10036.94705,3.536179445,23.90319869,0.790409431,0.973334642
Years of Silent Sorrow - Immortal,Metal,471.9902948,0.079659864,0.078866213,0.070884354,0.079183673,0.075238095,0.070861678,0.080294785,0.074557823,0.077210884,0.070045351,2.67694E+13,2.67159E+13,2.67239E+13,2.68228E+13,2.69666E+13,2.70768E+13,2.70511E+13,2.69675E+13,2.68685E+13,2.68183E+13,0.486209476,0.486041532,0.48545764,0.4859154,0.487662295,0.486567196,0.486456014,0.486937565,0.486234147,0.486622733,2668.060503,16406.37204,9810.418304,6.202918387,75.85825037,0.741870316,0.971453609,2664.120822,16412.74434,9821.20544,6.166719073,75.05867399,0.742396907,0.971408679,2668.121003,16422.7448,9834.208753,6.144776444,75.17355735,0.733274504,0.971355992,2671.121139,16432.74525,9837.298358,6.206663681,76.98648147,0.7322683,0.971525269,2681.121593,16466.74679,9843.898085,6.235919924,77.82316092,0.745881418,0.971692098,2703.122591,16494.74806,9848.921562,6.156119375,76.19770711,0.758849331,0.971647063,2707.122772,16512.74888,9856.106126,6.077799855,74.14575193,0.749069787,0.971564016,2702.122545,16508.7487,9849.37999,6.079219403,73.75704818,0.742499403,0.971482765,2697.122318,16480.74743,9825.828862,6.131579785,74.76754297,0.733169574,0.971409992,2683.121684,16434.74534,9809.513235,6.183630461,75.7640148,0.755490655,0.971410752
At the Heart of Winter - Immortal,Metal,478.1362812,0.088004535,0.087052154,0.091746032,0.100181406,0.0961678,0.104739229,0.106258503,0.097210884,0.083605442,0.083469388,3.06792E+13,3.08173E+13,3.09391E+13,3.10084E+13,3.09637E+13,3.07437E+13,3.05283E+13,3.0434E+13,3.04028E+13,3.05266E+13,0.433857136,0.431677571,0.43006843,0.429777892,0.42838529,0.428012286,0.428383085,0.427803907,0.429815009,0.431707874,4032.091435,16968.38479,10579.30616,2.242630796,12.59871015,0.793064381,0.978699736,4042.183319,16948.76865,10576.35583,2.253103157,12.60741457,0.783630233,0.97870568,4038.183138,16955.76897,10585.1809,2.286704619,12.85019032,0.778456742,0.978811883,4058.184045,17003.77115,10611.28541,2.307121053,13.08956559,0.784969874,0.978781782,4097.185813,17014.77164,10620.94508,2.310994812,13.21600157,0.799543295,0.97887492,4113.186539,16982.77019,10608.22565,2.301103745,13.22605462,0.804308989,0.97902138,4103.186086,16966.76947,10599.25911,2.274175837,13.02824317,0.82243416,0.979063695,4083.185178,16971.76969,10593.46406,2.249086014,12.69103352,0.807618744,0.978943526,4044.18341,16970.76965,10580.74657,2.24811498,12.60631041,0.794022292,0.978843561,4018.18223,16970.76965,10576.13871,2.25327368,12.66846135,0.781332491,0.978849296
Withstand the Fall of Time - Immortal,Metal,506.7338549,0.060544218,0.080839002,0.087573696,0.091201814,0.096190476,0.098095238,0.093560091,0.090226757,0.097369615,0.097482993,2.13742E+13,2.14479E+13,2.16397E+13,2.17515E+13,2.17339E+13,2.15893E+13,2.13254E+13,2.11486E+13,2.11198E+13,2.12567E+13,0.41587255,0.416800717,0.417014912,0.41658024,0.417396569,0.415324482,0.413060051,0.414640162,0.413291255,0.41517822,2618.059369,16627.37706,9995.574546,3.511055155,23.25908149,0.732498349,0.972576139,2622.118917,16656.75541,10016.45337,3.485367813,22.91759533,0.75919812,0.972617105,2645.11996,16689.75691,10036.94576,3.431431619,22.37997027,0.753907246,0.972645522,2659.120595,16667.75591,10028.05275,3.403636511,22.22498179,0.719409272,0.97276962,2647.120051,16638.75459,10016.11753,3.416914478,22.51389423,0.709210485,0.972537421,2644.119915,16630.75423,10005.84306,3.459866058,23.05947765,0.718916396,0.972400855,2633.119416,16561.7511,9971.348622,3.509752209,23.57876195,0.732746315,0.972510537,2601.117965,16550.7506,9948.827315,3.529905858,23.72382477,0.739299588,0.972335551,2595.117692,16570.75151,9954.471622,3.548622569,23.71920704,0.757055315,0.972338782,2606.118191,16598.75278,9975.976962,3.531526732,23.47419462,0.770355071,0.97236213
Tragedies Blows at Horizon - Immortal,Metal,533.3343991,0.082380952,0.078503401,0.0869161,0.07478458,0.091179138,0.091655329,0.105555556,0.093106576,0.094172336,0.08244898,1.89247E+13,1.87953E+13,1.86751E+13,1.85957E+13,1.85898E+13,1.87308E+13,1.88705E+13,1.88889E+13,1.8892E+13,1.893E+13,0.356455684,0.356230069,0.3558205,0.356417752,0.356908133,0.358182152,0.358393621,0.357773334,0.358029802,0.358189888,2935.066558,16739.37959,10143.11662,3.634841737,30.1735795,0.798683734,0.974573107,2939.133294,16756.75994,10148.03203,3.622623259,29.91656263,0.803378487,0.974582204,2947.133657,16779.76099,10158.65599,3.597369997,29.1360546,0.768833396,0.974473798,2940.133339,16792.76158,10150.49315,3.557028886,28.01308749,0.774978904,0.974352331,2926.132704,16792.76158,10131.80824,3.529230415,27.26046077,0.770047402,0.974308004,2922.132523,16792.76158,10131.66154,3.526865029,27.26452145,0.778232837,0.974357088,2927.13275,16780.76103,10140.30721,3.579287352,28.16888941,0.780176161,0.97459266,2917.132296,16754.75985,10137.98798,3.640604375,29.24578776,0.787762683,0.974553338,2908.131888,16721.75836,10126.53851,3.664932295,29.95033615,0.784022682,0.974457704,2923.132568,16703.75754,10123.80039,3.654584913,30.21388422,0.799164417,0.974568485
Wills Dissolve - Isis,Metal,407,0.048163265,0.084217687,0.073015873,0.073968254,0.073628118,0.069455782,0.052199546,0.069115646,0.078435374,0.065941043,9.64936E+12,9.75401E+12,9.87552E+12,9.89046E+12,9.82277E+12,9.6594E+12,9.51066E+12,9.41566E+12,9.35103E+12,9.4647E+12,0.328115991,0.328260438,0.327662067,0.328177956,0.326017907,0.324613247,0.324353027,0.323707847,0.324226738,0.325065069,2007.045513,16739.37959,9458.78503,9.506938973,186.1285998,0.688090182,0.958671645,2007.091025,16697.75727,9451.501693,9.400046624,182.20757,0.694512366,0.958608039,2017.091478,16714.75804,9463.748865,9.245881935,175.9181144,0.699059625,0.958404464,2026.091886,16698.75731,9461.866462,9.172894002,172.1363694,0.671631143,0.95851861,2024.091796,16639.75464,9432.759304,9.123211508,169.7471008,0.661057384,0.958706029,2013.091297,16613.75346,9406.811965,9.129817217,169.7410032,0.660999695,0.958423863,2016.091433,16599.75282,9410.155114,9.19758605,172.4492336,0.664472011,0.958553038,2013.091297,16593.75255,9407.012535,9.300064176,177.0710389,0.70512116,0.958555235,2004.090888,16567.75137,9388.780292,9.38883036,180.8527731,0.720767316,0.958381866,2008.09107,16660.75559,9427.058113,9.474831245,184.4093152,0.706469552,0.958685999
The Other - Isis,Metal,434.875805,0.06,0.064240363,0.078843537,0.056235828,0.05707483,0.056938776,0.063287982,0.053446712,0.059251701,0.06829932,4.67531E+12,4.68953E+12,4.66379E+12,4.64941E+12,4.64686E+12,4.66483E+12,4.68141E+12,4.72183E+12,4.71763E+12,4.67234E+12,0.290165641,0.28970498,0.289362416,0.288136388,0.287983935,0.286973215,0.287673734,0.288565397,0.289453797,0.289331375,1949.044198,12844.29127,7968.11477,4.80662933,42.78387998,0.669697397,0.961601543,1949.088394,12759.57867,7932.540416,4.804107128,43.14015729,0.675868613,0.961555067,1948.088349,12670.57463,7903.836253,4.806353209,43.43664956,0.673852577,0.961538141,1947.088303,12657.57404,7898.756279,4.811112582,43.60246724,0.668413978,0.961525039,1941.088031,12684.57526,7900.228866,4.834817972,43.966715,0.653950462,0.961439499,1936.087804,12762.5788,7922.58596,4.851551941,44.12282656,0.671679143,0.961362536,1936.087804,12830.58189,7948.78218,4.863238751,44.17022721,0.670472918,0.96150536,1942.088077,12858.58316,7968.315634,4.856754739,43.90048355,0.679305401,0.96159105,1948.088349,12875.58393,7986.113347,4.836378834,43.30995493,0.673298606,0.961787851,1949.088394,12848.5827,7979.083021,4.813110127,42.75923061,0.683346249,0.961577085
Backlit - Isis,Metal,463.12,0.082131519,0.086666667,0.08537415,0.090907029,0.082267574,0.108752834,0.059115646,0.034104308,0.038548753,0.040521542,9.98586E+12,9.94779E+12,9.85916E+12,9.65488E+12,9.59157E+12,9.63479E+12,9.70525E+12,9.80652E+12,9.90662E+12,9.99245E+12,0.303995363,0.302251044,0.302399815,0.302412641,0.301983017,0.302048265,0.30139554,0.303026912,0.302916471,0.30277817,2092.047441,16025.3634,9191.3408,4.614752702,35.29629482,0.744545614,0.964671466,2091.094834,16081.72933,9208.588424,4.604914521,35.0414051,0.731560871,0.964722021,2091.094834,16037.72733,9203.246709,4.570592377,34.48848723,0.734615508,0.964764855,2090.094789,15992.72529,9177.390375,4.582463819,34.50667301,0.741294703,0.964803911,2089.094744,16026.72684,9167.948042,4.573906272,34.52102505,0.72374605,0.964587158,2091.094834,16063.72851,9182.330506,4.530100355,34.08876791,0.729855242,0.964606993,2093.094925,16055.72815,9193.62225,4.537217594,34.10993095,0.733209638,0.96469023,2102.095333,16047.72779,9213.499587,4.545881632,34.172515,0.737394498,0.964851309,2101.095288,16049.72788,9216.156897,4.537288557,34.19026067,0.761141147,0.964714012,2100.095242,16025.72679,9207.526421,4.585501219,34.96397555,0.767206866,0.964889852
Grinning Mouths - Isis,Metal,507.0933333,0.074036281,0.068163265,0.082380952,0.080566893,0.092131519,0.083537415,0.085804989,0.070907029,0.08585034,0.078548753,1.65549E+13,1.65714E+13,1.66056E+13,1.65903E+13,1.65429E+13,1.65252E+13,1.65495E+13,1.65453E+13,1.65335E+13,1.65497E+13,0.351028587,0.352400116,0.353364788,0.352744552,0.354251468,0.35445738,0.355256582,0.354613194,0.353077484,0.352058683,3260.073928,16586.37613,10035.44711,4.944432872,60.70110841,0.769733522,0.9744664,3268.148215,16598.75278,10039.03871,4.909713006,60.08667483,0.761730414,0.97444516,3270.148306,16610.75332,10044.88869,4.92801259,61.1510567,0.767128016,0.974334594,3259.147807,16605.7531,10038.46142,4.991258066,63.22713485,0.762166744,0.974407174,3212.145676,16585.75219,10019.18026,5.053269664,65.20066234,0.7824938,0.974319467,3196.14495,16573.75164,10007.19717,5.100604451,66.78179193,0.790092151,0.974237628,3236.146764,16569.75146,10029.11909,5.115593096,67.64356708,0.758362465,0.974210714,3271.148351,16560.75105,10045.40011,5.103674891,67.2496078,0.75799194,0.974215846,3269.148261,16551.75065,10033.70075,5.090756778,65.82592311,0.758105523,0.974358631,3259.147807,16574.75169,10031.9936,5.03476711,63.267586,0.766911516,0.974451219
